./train_v1.py --exp_suffix fc-emd --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type emd --model_version model_v1 --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:43:38    58/1000     val        16/19          5.9%      9.00E-04    0.04169
 00:43:39    58/1000    train      120/140         5.9%      9.00E-04    0.03331
 00:43:41    58/1000    train      130/140         5.9%      9.00E-04    0.04148
 00:43:42    58/1000     val        18/19          5.9%      9.00E-04    0.04059
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:43:44    59/1000    train        0/140         5.9%      9.00E-04    0.03593
 00:43:47    59/1000     val         1/19          5.9%      9.00E-04    0.03848
 00:43:47    59/1000    train       10/140         5.9%      9.00E-04    0.03937
 00:43:49    59/1000    train       20/140         5.9%      9.00E-04    0.03466
 00:43:51    59/1000     val         3/19          5.9%      9.00E-04    0.04021
 00:43:53    59/1000    train       30/140         5.9%      9.00E-04    0.03950
 00:43:55    59/1000     val         5/19          5.9%      9.00E-04    0.03933
 00:43:55    59/1000    train       40/140         5.9%      9.00E-04    0.03623
 00:43:57    59/1000    train       50/140         5.9%      9.00E-04    0.03488
 00:43:58    59/1000     val         7/19          5.9%      9.00E-04    0.04644
 00:44:01    59/1000    train       60/140         5.9%      9.00E-04    0.03694
 00:44:03    59/1000     val         9/19          6.0%      9.00E-04    0.03856
 00:44:03    59/1000    train       70/140         6.0%      9.00E-04    0.03643
 00:44:05    59/1000    train       80/140         6.0%      9.00E-04    0.03582
 00:44:06    59/1000     val        11/19          6.0%      9.00E-04    0.03938
 00:44:08    59/1000    train       90/140         6.0%      9.00E-04    0.03303
 00:44:10    59/1000     val        13/19          6.0%      9.00E-04    0.04696
 00:44:11    59/1000    train      100/140         6.0%      9.00E-04    0.03526
 00:44:13    59/1000    train      110/140         6.0%      9.00E-04    0.04048
 00:44:14    59/1000     val        15/19          6.0%      9.00E-04    0.03678
 00:44:17    59/1000    train      120/140         6.0%      9.00E-04    0.03834
 00:44:18    59/1000     val        17/19          6.0%      9.00E-04    0.03509
 00:44:19    59/1000    train      130/140         6.0%      9.00E-04    0.03794
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:44:22    60/1000    train        0/140         6.0%      9.00E-04    0.03735
 00:44:23    60/1000     val         0/19          6.0%      9.00E-04    0.03326
Visualizing ...
Generating html visualization ...
DONE
 00:44:34    60/1000    train       10/140         6.0%      9.00E-04    0.03475
 00:44:35    60/1000     val         2/19          6.0%      9.00E-04    0.04351
 00:44:36    60/1000    train       20/140         6.0%      9.00E-04    0.03599
 00:44:39    60/1000     val         4/19          6.0%      9.00E-04    0.04364
 00:44:39    60/1000    train       30/140         6.0%      9.00E-04    0.04235
 00:44:41    60/1000    train       40/140         6.0%      9.00E-04    0.03298
 00:44:43    60/1000     val         6/19          6.0%      9.00E-04    0.03895
 00:44:43    60/1000    train       50/140         6.0%      9.00E-04    0.03432
 00:44:47    60/1000     val         8/19          6.0%      9.00E-04    0.03968
 00:44:47    60/1000    train       60/140         6.0%      9.00E-04    0.03967
 00:44:49    60/1000    train       70/140         6.1%      9.00E-04    0.03692
 00:44:51    60/1000     val        10/19          6.1%      9.00E-04    0.03629
 00:44:52    60/1000    train       80/140         6.1%      9.00E-04    0.03371
 00:44:55    60/1000     val        12/19          6.1%      9.00E-04    0.04333
 00:44:55    60/1000    train       90/140         6.1%      9.00E-04    0.03803
 00:44:57    60/1000    train      100/140         6.1%      9.00E-04    0.03312
 00:44:59    60/1000     val        14/19          6.1%      9.00E-04    0.04700
 00:44:59    60/1000    train      110/140         6.1%      9.00E-04    0.03727
 00:45:02    60/1000     val        16/19          6.1%      9.00E-04    0.04479
 00:45:03    60/1000    train      120/140         6.1%      9.00E-04    0.03699
 00:45:05    60/1000    train      130/140         6.1%      9.00E-04    0.04059
 00:45:06    60/1000     val        18/19          6.1%      9.00E-04    0.04082
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:45:08    61/1000    train        0/140         6.1%      9.00E-04    0.04068
 00:45:11    61/1000     val         1/19          6.1%      9.00E-04    0.05359
 00:45:11    61/1000    train       10/140         6.1%      9.00E-04    0.03813
 00:45:14    61/1000    train       20/140         6.1%      9.00E-04    0.04166
 00:45:15    61/1000     val         3/19          6.1%      9.00E-04    0.03695
 00:45:17    61/1000    train       30/140         6.1%      9.00E-04    0.03552
 00:45:19    61/1000     val         5/19          6.1%      9.00E-04    0.03669
 00:45:20    61/1000    train       40/140         6.1%      9.00E-04    0.04170
 00:45:22    61/1000    train       50/140         6.1%      9.00E-04    0.04070
 00:45:23    61/1000     val         7/19          6.1%      9.00E-04    0.04299
 00:45:25    61/1000    train       60/140         6.1%      9.00E-04    0.03480
 00:45:27    61/1000     val         9/19          6.2%      9.00E-04    0.03830
 00:45:28    61/1000    train       70/140         6.2%      9.00E-04    0.03306
 00:45:30    61/1000    train       80/140         6.2%      9.00E-04    0.03721
 00:45:31    61/1000     val        11/19          6.2%      9.00E-04    0.04527
 00:45:32    61/1000    train       90/140         6.2%      9.00E-04    0.04322
 00:45:35    61/1000     val        13/19          6.2%      9.00E-04    0.03515
 00:45:35    61/1000    train      100/140         6.2%      9.00E-04    0.03876
 00:45:38    61/1000    train      110/140         6.2%      9.00E-04    0.04251
 00:45:39    61/1000     val        15/19          6.2%      9.00E-04    0.03819
 00:45:41    61/1000    train      120/140         6.2%      9.00E-04    0.04002
 00:45:43    61/1000     val        17/19          6.2%      9.00E-04    0.03828
 00:45:43    61/1000    train      130/140         6.2%      9.00E-04    0.03375
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:45:46    62/1000    train        0/140         6.2%      9.00E-04    0.04005
 00:45:48    62/1000     val         0/19          6.2%      9.00E-04    0.04156
 00:45:50    62/1000    train       10/140         6.2%      9.00E-04    0.04096
 00:45:52    62/1000     val         2/19          6.2%      9.00E-04    0.03751
 00:45:52    62/1000    train       20/140         6.2%      9.00E-04    0.03898
 00:45:56    62/1000     val         4/19          6.2%      9.00E-04    0.03669
 00:45:56    62/1000    train       30/140         6.2%      9.00E-04    0.03957
 00:45:58    62/1000    train       40/140         6.2%      9.00E-04    0.03344
 00:46:00    62/1000     val         6/19          6.2%      9.00E-04    0.04106
 00:46:00    62/1000    train       50/140         6.2%      9.00E-04    0.03413
 00:46:03    62/1000     val         8/19          6.2%      9.00E-04    0.04210
 00:46:04    62/1000    train       60/140         6.2%      9.00E-04    0.04596
 00:46:06    62/1000    train       70/140         6.3%      9.00E-04    0.04248
 00:46:07    62/1000     val        10/19          6.3%      9.00E-04    0.03554
 00:46:08    62/1000    train       80/140         6.3%      9.00E-04    0.03580
 00:46:11    62/1000     val        12/19          6.3%      9.00E-04    0.05285
 00:46:11    62/1000    train       90/140         6.3%      9.00E-04    0.04145
 00:46:13    62/1000    train      100/140         6.3%      9.00E-04    0.03707
 00:46:15    62/1000     val        14/19          6.3%      9.00E-04    0.03766
 00:46:16    62/1000    train      110/140         6.3%      9.00E-04    0.04130
 00:46:19    62/1000     val        16/19          6.3%      9.00E-04    0.03976
 00:46:19    62/1000    train      120/140         6.3%      9.00E-04    0.03954
 00:46:21    62/1000    train      130/140         6.3%      9.00E-04    0.03350
 00:46:23    62/1000     val        18/19          6.3%      9.00E-04    0.04226
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:46:25    63/1000    train        0/140         6.3%      9.00E-04    0.03868
 00:46:28    63/1000     val         1/19          6.3%      9.00E-04    0.04012
 00:46:28    63/1000    train       10/140         6.3%      9.00E-04    0.03408
 00:46:30    63/1000    train       20/140         6.3%      9.00E-04    0.04337
 00:46:31    63/1000     val         3/19          6.3%      9.00E-04    0.03680
 00:46:34    63/1000    train       30/140         6.3%      9.00E-04    0.03368
 00:46:35    63/1000     val         5/19          6.3%      9.00E-04    0.03891
 00:46:35    63/1000    train       40/140         6.3%      9.00E-04    0.03822
 00:46:38    63/1000    train       50/140         6.3%      9.00E-04    0.04115
 00:46:39    63/1000     val         7/19          6.3%      9.00E-04    0.04089
 00:46:42    63/1000    train       60/140         6.3%      9.00E-04    0.03624
 00:46:44    63/1000     val         9/19          6.4%      9.00E-04    0.04102
 00:46:44    63/1000    train       70/140         6.4%      9.00E-04    0.03859
 00:46:46    63/1000    train       80/140         6.4%      9.00E-04    0.03589
 00:46:47    63/1000     val        11/19          6.4%      9.00E-04    0.03722
 00:46:50    63/1000    train       90/140         6.4%      9.00E-04    0.04206
 00:46:51    63/1000     val        13/19          6.4%      9.00E-04    0.04407
 00:46:51    63/1000    train      100/140         6.4%      9.00E-04    0.03533
 00:46:54    63/1000    train      110/140         6.4%      9.00E-04    0.03517
 00:46:55    63/1000     val        15/19          6.4%      9.00E-04    0.04220
 00:46:57    63/1000    train      120/140         6.4%      9.00E-04    0.03273
 00:46:59    63/1000     val        17/19          6.4%      9.00E-04    0.03254
 00:47:00    63/1000    train      130/140         6.4%      9.00E-04    0.03776
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:47:02    64/1000    train        0/140         6.4%      9.00E-04    0.03321
 00:47:04    64/1000     val         0/19          6.4%      9.00E-04    0.03828
 00:47:05    64/1000    train       10/140         6.4%      9.00E-04    0.03731
 00:47:08    64/1000     val         2/19          6.4%      9.00E-04    0.04022
 00:47:08    64/1000    train       20/140         6.4%      9.00E-04    0.03485
 00:47:11    64/1000     val         4/19          6.4%      9.00E-04    0.03551
 00:47:11    64/1000    train       30/140         6.4%      9.00E-04    0.03615
 00:47:14    64/1000    train       40/140         6.4%      9.00E-04    0.03841
 00:47:16    64/1000     val         6/19          6.4%      9.00E-04    0.04267
 00:47:16    64/1000    train       50/140         6.4%      9.00E-04    0.04006
 00:47:19    64/1000     val         8/19          6.4%      9.00E-04    0.03920
 00:47:20    64/1000    train       60/140         6.4%      9.00E-04    0.03859
 00:47:22    64/1000    train       70/140         6.5%      9.00E-04    0.04042
 00:47:24    64/1000     val        10/19          6.5%      9.00E-04    0.03652
 00:47:24    64/1000    train       80/140         6.5%      9.00E-04    0.03431
 00:47:28    64/1000     val        12/19          6.5%      9.00E-04    0.04304
 00:47:28    64/1000    train       90/140         6.5%      9.00E-04    0.02999
 00:47:30    64/1000    train      100/140         6.5%      9.00E-04    0.03739
 00:47:31    64/1000     val        14/19          6.5%      9.00E-04    0.03447
 00:47:32    64/1000    train      110/140         6.5%      9.00E-04    0.03664
 00:47:35    64/1000     val        16/19          6.5%      9.00E-04    0.05058
 00:47:36    64/1000    train      120/140         6.5%      9.00E-04    0.03820
 00:47:38    64/1000    train      130/140         6.5%      9.00E-04    0.03244
 00:47:39    64/1000     val        18/19          6.5%      9.00E-04    0.03697
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:47:41    65/1000    train        0/140         6.5%      9.00E-04    0.03211
 00:47:44    65/1000     val         1/19          6.5%      9.00E-04    0.03862
 00:47:44    65/1000    train       10/140         6.5%      9.00E-04    0.04069
 00:47:46    65/1000    train       20/140         6.5%      9.00E-04    0.03428
 00:47:47    65/1000     val         3/19          6.5%      9.00E-04    0.03724
 00:47:50    65/1000    train       30/140         6.5%      9.00E-04    0.03879
 00:47:52    65/1000     val         5/19          6.5%      9.00E-04    0.03812
 00:47:52    65/1000    train       40/140         6.5%      9.00E-04    0.03633
 00:47:54    65/1000    train       50/140         6.5%      9.00E-04    0.03359
 00:47:56    65/1000     val         7/19          6.5%      9.00E-04    0.04897
 00:47:58    65/1000    train       60/140         6.5%      9.00E-04    0.04090
 00:48:00    65/1000     val         9/19          6.6%      9.00E-04    0.03861
 00:48:00    65/1000    train       70/140         6.6%      9.00E-04    0.03524
 00:48:02    65/1000    train       80/140         6.6%      9.00E-04    0.03684
 00:48:03    65/1000     val        11/19          6.6%      9.00E-04    0.03965
 00:48:05    65/1000    train       90/140         6.6%      9.00E-04    0.03925
 00:48:07    65/1000     val        13/19          6.6%      9.00E-04    0.03715
 00:48:08    65/1000    train      100/140         6.6%      9.00E-04    0.03269
 00:48:10    65/1000    train      110/140         6.6%      9.00E-04    0.03591
 00:48:11    65/1000     val        15/19          6.6%      9.00E-04    0.04115
 00:48:13    65/1000    train      120/140         6.6%      9.00E-04    0.04147
 00:48:15    65/1000     val        17/19          6.6%      9.00E-04    0.03341
 00:48:15    65/1000    train      130/140         6.6%      9.00E-04    0.03380
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:48:18    66/1000    train        0/140         6.6%      9.00E-04    0.03146
 00:48:19    66/1000     val         0/19          6.6%      9.00E-04    0.03838
 00:48:22    66/1000    train       10/140         6.6%      9.00E-04    0.03599
 00:48:24    66/1000     val         2/19          6.6%      9.00E-04    0.03873
 00:48:24    66/1000    train       20/140         6.6%      9.00E-04    0.03936
 00:48:28    66/1000     val         4/19          6.6%      9.00E-04    0.03919
 00:48:28    66/1000    train       30/140         6.6%      9.00E-04    0.03393
 00:48:30    66/1000    train       40/140         6.6%      9.00E-04    0.03569
 00:48:31    66/1000     val         6/19          6.6%      9.00E-04    0.03894
 00:48:32    66/1000    train       50/140         6.6%      9.00E-04    0.03679
 00:48:35    66/1000     val         8/19          6.6%      9.00E-04    0.04024
 00:48:35    66/1000    train       60/140         6.6%      9.00E-04    0.03182
 00:48:38    66/1000    train       70/140         6.7%      9.00E-04    0.03359
 00:48:40    66/1000     val        10/19          6.7%      9.00E-04    0.03925
 00:48:40    66/1000    train       80/140         6.7%      9.00E-04    0.04192
 00:48:44    66/1000     val        12/19          6.7%      9.00E-04    0.04593
 00:48:44    66/1000    train       90/140         6.7%      9.00E-04    0.03618
 00:48:46    66/1000    train      100/140         6.7%      9.00E-04    0.03564
 00:48:48    66/1000     val        14/19          6.7%      9.00E-04    0.04372
 00:48:48    66/1000    train      110/140         6.7%      9.00E-04    0.03267
 00:48:51    66/1000     val        16/19          6.7%      9.00E-04    0.04408
 00:48:51    66/1000    train      120/140         6.7%      9.00E-04    0.03878
 00:48:54    66/1000    train      130/140         6.7%      9.00E-04    0.03361
 00:48:55    66/1000     val        18/19          6.7%      9.00E-04    0.04106
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:48:56    67/1000    train        0/140         6.7%      9.00E-04    0.03647
 00:49:00    67/1000     val         1/19          6.7%      9.00E-04    0.03940
 00:49:00    67/1000    train       10/140         6.7%      9.00E-04    0.03402
 00:49:02    67/1000    train       20/140         6.7%      9.00E-04    0.03442
 00:49:04    67/1000     val         3/19          6.7%      9.00E-04    0.03687
 00:49:06    67/1000    train       30/140         6.7%      9.00E-04    0.03900
 00:49:07    67/1000     val         5/19          6.7%      9.00E-04    0.03855
 00:49:08    67/1000    train       40/140         6.7%      9.00E-04    0.03307
 00:49:10    67/1000    train       50/140         6.7%      9.00E-04    0.03313
 00:49:11    67/1000     val         7/19          6.7%      9.00E-04    0.04024
 00:49:13    67/1000    train       60/140         6.7%      9.00E-04    0.03303
 00:49:15    67/1000     val         9/19          6.8%      9.00E-04    0.03922
 00:49:16    67/1000    train       70/140         6.8%      9.00E-04    0.03665
 00:49:18    67/1000    train       80/140         6.8%      9.00E-04    0.03150
 00:49:19    67/1000     val        11/19          6.8%      9.00E-04    0.03973
 00:49:21    67/1000    train       90/140         6.8%      9.00E-04    0.03810
 00:49:23    67/1000     val        13/19          6.8%      9.00E-04    0.03547
 00:49:24    67/1000    train      100/140         6.8%      9.00E-04    0.04291
 00:49:26    67/1000    train      110/140         6.8%      9.00E-04    0.04115
 00:49:27    67/1000     val        15/19          6.8%      9.00E-04    0.04043
 00:49:29    67/1000    train      120/140         6.8%      9.00E-04    0.03526
 00:49:30    67/1000     val        17/19          6.8%      9.00E-04    0.03302
 00:49:31    67/1000    train      130/140         6.8%      9.00E-04    0.03570
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:49:35    68/1000    train        0/140         6.8%      9.00E-04    0.03657
 00:49:36    68/1000     val         0/19          6.8%      9.00E-04    0.03893
 00:49:38    68/1000    train       10/140         6.8%      9.00E-04    0.03316
 00:49:40    68/1000     val         2/19          6.8%      9.00E-04    0.04367
 00:49:40    68/1000    train       20/140         6.8%      9.00E-04    0.03921
 00:49:44    68/1000     val         4/19          6.8%      9.00E-04    0.03816
 00:49:44    68/1000    train       30/140         6.8%      9.00E-04    0.03379
 00:49:46    68/1000    train       40/140         6.8%      9.00E-04    0.03165
 00:49:47    68/1000     val         6/19          6.8%      9.00E-04    0.04804
 00:49:48    68/1000    train       50/140         6.8%      9.00E-04    0.03365
 00:49:51    68/1000     val         8/19          6.8%      9.00E-04    0.04391
 00:49:51    68/1000    train       60/140         6.8%      9.00E-04    0.03119
 00:49:53    68/1000    train       70/140         6.9%      9.00E-04    0.03583
 00:49:55    68/1000     val        10/19          6.9%      9.00E-04    0.04467
 00:49:56    68/1000    train       80/140         6.9%      9.00E-04    0.03033
 00:50:00    68/1000     val        12/19          6.9%      9.00E-04    0.04378
 00:50:00    68/1000    train       90/140         6.9%      9.00E-04    0.03452
 00:50:02    68/1000    train      100/140         6.9%      9.00E-04    0.03534
 00:50:04    68/1000     val        14/19          6.9%      9.00E-04    0.03886
 00:50:04    68/1000    train      110/140         6.9%      9.00E-04    0.03495
 00:50:07    68/1000     val        16/19          6.9%      9.00E-04    0.04418
 00:50:07    68/1000    train      120/140         6.9%      9.00E-04    0.03567
 00:50:10    68/1000    train      130/140         6.9%      9.00E-04    0.03842
 00:50:11    68/1000     val        18/19          6.9%      9.00E-04    0.03846
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:50:12    69/1000    train        0/140         6.9%      9.00E-04    0.03829
 00:50:16    69/1000     val         1/19          6.9%      9.00E-04    0.04183
 00:50:16    69/1000    train       10/140         6.9%      9.00E-04    0.04350
 00:50:18    69/1000    train       20/140         6.9%      9.00E-04    0.04057
 00:50:20    69/1000     val         3/19          6.9%      9.00E-04    0.03846
 00:50:22    69/1000    train       30/140         6.9%      9.00E-04    0.03826
 00:50:24    69/1000     val         5/19          6.9%      9.00E-04    0.03937
 00:50:24    69/1000    train       40/140         6.9%      9.00E-04    0.04086
 00:50:27    69/1000    train       50/140         6.9%      9.00E-04    0.03551
 00:50:28    69/1000     val         7/19          6.9%      9.00E-04    0.04260
 00:50:30    69/1000    train       60/140         6.9%      9.00E-04    0.03810
 00:50:32    69/1000     val         9/19          7.0%      9.00E-04    0.03758
 00:50:32    69/1000    train       70/140         7.0%      9.00E-04    0.04006
 00:50:35    69/1000    train       80/140         7.0%      9.00E-04    0.03567
 00:50:36    69/1000     val        11/19          7.0%      9.00E-04    0.04192
 00:50:38    69/1000    train       90/140         7.0%      9.00E-04    0.03257
 00:50:40    69/1000     val        13/19          7.0%      9.00E-04    0.03453
 00:50:40    69/1000    train      100/140         7.0%      9.00E-04    0.03370
 00:50:42    69/1000    train      110/140         7.0%      9.00E-04    0.03239
 00:50:43    69/1000     val        15/19          7.0%      9.00E-04    0.03838
 00:50:45    69/1000    train      120/140         7.0%      9.00E-04    0.03836
 00:50:47    69/1000     val        17/19          7.0%      9.00E-04    0.03763
 00:50:48    69/1000    train      130/140         7.0%      9.00E-04    0.03122
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:50:51    70/1000    train        0/140         7.0%      9.00E-04    0.04006
 00:50:52    70/1000     val         0/19          7.0%      9.00E-04    0.03539
Visualizing ...
Generating html visualization ...
DONE
 00:51:03    70/1000    train       10/140         7.0%      9.00E-04    0.03266
 00:51:05    70/1000     val         2/19          7.0%      9.00E-04    0.03765
 00:51:06    70/1000    train       20/140         7.0%      9.00E-04    0.03124
 00:51:09    70/1000     val         4/19          7.0%      9.00E-04    0.04173
 00:51:09    70/1000    train       30/140         7.0%      9.00E-04    0.03142
 00:51:11    70/1000    train       40/140         7.0%      9.00E-04    0.03308
 00:51:13    70/1000     val         6/19          7.0%      9.00E-04    0.03554
 00:51:13    70/1000    train       50/140         7.0%      9.00E-04    0.03657
 00:51:16    70/1000     val         8/19          7.0%      9.00E-04    0.04196
 00:51:17    70/1000    train       60/140         7.0%      9.00E-04    0.04189
 00:51:19    70/1000    train       70/140         7.1%      9.00E-04    0.03965
 00:51:21    70/1000     val        10/19          7.1%      9.00E-04    0.03734
 00:51:21    70/1000    train       80/140         7.1%      9.00E-04    0.03581
 00:51:25    70/1000     val        12/19          7.1%      9.00E-04    0.05032
 00:51:25    70/1000    train       90/140         7.1%      9.00E-04    0.03635
 00:51:27    70/1000    train      100/140         7.1%      9.00E-04    0.03585
 00:51:29    70/1000     val        14/19          7.1%      9.00E-04    0.04115
 00:51:29    70/1000    train      110/140         7.1%      9.00E-04    0.03557
 00:51:33    70/1000     val        16/19          7.1%      9.00E-04    0.03929
 00:51:33    70/1000    train      120/140         7.1%      9.00E-04    0.03325
 00:51:35    70/1000    train      130/140         7.1%      9.00E-04    0.03180
 00:51:36    70/1000     val        18/19          7.1%      9.00E-04    0.03716
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:51:38    71/1000    train        0/140         7.1%      9.00E-04    0.03313
 00:51:42    71/1000     val         1/19          7.1%      9.00E-04    0.03603
 00:51:42    71/1000    train       10/140         7.1%      9.00E-04    0.03501
 00:51:44    71/1000    train       20/140         7.1%      9.00E-04    0.04205
 00:51:45    71/1000     val         3/19          7.1%      9.00E-04    0.03885
 00:51:47    71/1000    train       30/140         7.1%      9.00E-04    0.03431
 00:51:50    71/1000     val         5/19          7.1%      9.00E-04    0.03695
 00:51:50    71/1000    train       40/140         7.1%      9.00E-04    0.03516
 00:51:52    71/1000    train       50/140         7.1%      9.00E-04    0.03184
 00:51:53    71/1000     val         7/19          7.1%      9.00E-04    0.04718
 00:51:55    71/1000    train       60/140         7.1%      8.10E-04    0.03650
Saving checkpoint ...... 
DONE
 00:51:58    71/1000     val         9/19          7.2%      8.10E-04    0.03966
 00:51:58    71/1000    train       70/140         7.2%      8.10E-04    0.03434
 00:52:00    71/1000    train       80/140         7.2%      8.10E-04    0.03367
 00:52:02    71/1000     val        11/19          7.2%      8.10E-04    0.03857
 00:52:04    71/1000    train       90/140         7.2%      8.10E-04    0.03703
 00:52:06    71/1000     val        13/19          7.2%      8.10E-04    0.03891
 00:52:06    71/1000    train      100/140         7.2%      8.10E-04    0.03071
 00:52:08    71/1000    train      110/140         7.2%      8.10E-04    0.03412
 00:52:09    71/1000     val        15/19          7.2%      8.10E-04    0.03466
 00:52:11    71/1000    train      120/140         7.2%      8.10E-04    0.04262
 00:52:13    71/1000     val        17/19          7.2%      8.10E-04    0.03169
 00:52:14    71/1000    train      130/140         7.2%      8.10E-04    0.03557
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:52:17    72/1000    train        0/140         7.2%      8.10E-04    0.03905
 00:52:18    72/1000     val         0/19          7.2%      8.10E-04    0.04182
 00:52:20    72/1000    train       10/140         7.2%      8.10E-04    0.03474
 00:52:22    72/1000     val         2/19          7.2%      8.10E-04    0.03790
 00:52:22    72/1000    train       20/140         7.2%      8.10E-04    0.03724
 00:52:26    72/1000     val         4/19          7.2%      8.10E-04    0.04521
 00:52:26    72/1000    train       30/140         7.2%      8.10E-04    0.03577
 00:52:28    72/1000    train       40/140         7.2%      8.10E-04    0.03759
 00:52:29    72/1000     val         6/19          7.2%      8.10E-04    0.03714
 00:52:30    72/1000    train       50/140         7.2%      8.10E-04    0.03783
 00:52:34    72/1000     val         8/19          7.2%      8.10E-04    0.03923
 00:52:34    72/1000    train       60/140         7.2%      8.10E-04    0.03423
 00:52:36    72/1000    train       70/140         7.3%      8.10E-04    0.03973
 00:52:38    72/1000     val        10/19          7.3%      8.10E-04    0.03804
 00:52:38    72/1000    train       80/140         7.3%      8.10E-04    0.04183
 00:52:42    72/1000     val        12/19          7.3%      8.10E-04    0.04249
 00:52:42    72/1000    train       90/140         7.3%      8.10E-04    0.04207
 00:52:44    72/1000    train      100/140         7.3%      8.10E-04    0.03632
 00:52:46    72/1000     val        14/19          7.3%      8.10E-04    0.04095
 00:52:46    72/1000    train      110/140         7.3%      8.10E-04    0.03835
 00:52:49    72/1000     val        16/19          7.3%      8.10E-04    0.04345
 00:52:49    72/1000    train      120/140         7.3%      8.10E-04    0.04180
 00:52:52    72/1000    train      130/140         7.3%      8.10E-04    0.03737
 00:52:53    72/1000     val        18/19          7.3%      8.10E-04    0.04056
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:52:55    73/1000    train        0/140         7.3%      8.10E-04    0.03479
 00:52:58    73/1000     val         1/19          7.3%      8.10E-04    0.04345
 00:52:59    73/1000    train       10/140         7.3%      8.10E-04    0.03307
 00:53:00    73/1000    train       20/140         7.3%      8.10E-04    0.03240
 00:53:02    73/1000     val         3/19          7.3%      8.10E-04    0.04187
 00:53:04    73/1000    train       30/140         7.3%      8.10E-04    0.03248
 00:53:06    73/1000     val         5/19          7.3%      8.10E-04    0.03699
 00:53:06    73/1000    train       40/140         7.3%      8.10E-04    0.03518
 00:53:09    73/1000    train       50/140         7.3%      8.10E-04    0.03674
 00:53:10    73/1000     val         7/19          7.3%      8.10E-04    0.04106
 00:53:12    73/1000    train       60/140         7.3%      8.10E-04    0.04785
 00:53:14    73/1000     val         9/19          7.4%      8.10E-04    0.03910
 00:53:14    73/1000    train       70/140         7.4%      8.10E-04    0.03822
 00:53:17    73/1000    train       80/140         7.4%      8.10E-04    0.04488
 00:53:18    73/1000     val        11/19          7.4%      8.10E-04    0.03595
 00:53:20    73/1000    train       90/140         7.4%      8.10E-04    0.03206
 00:53:21    73/1000     val        13/19          7.4%      8.10E-04    0.03730
 00:53:22    73/1000    train      100/140         7.4%      8.10E-04    0.03486
