./train_v1.py --exp_suffix fc-cd --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type cd --model_version model_v1 --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:08:41    13/1000    train      130/140         1.4%      1.00E-03    0.00407
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:08:44    14/1000    train        0/140         1.4%      1.00E-03    0.00447
 00:08:45    14/1000     val         0/19          1.4%      1.00E-03    0.00506
 00:08:47    14/1000    train       10/140         1.4%      1.00E-03    0.00451
 00:08:48    14/1000     val         2/19          1.4%      1.00E-03    0.00515
 00:08:49    14/1000    train       20/140         1.4%      1.00E-03    0.00473
 00:08:53    14/1000     val         4/19          1.4%      1.00E-03    0.00557
 00:08:53    14/1000    train       30/140         1.4%      1.00E-03    0.00416
 00:08:54    14/1000    train       40/140         1.4%      1.00E-03    0.00436
 00:08:56    14/1000     val         6/19          1.4%      1.00E-03    0.00659
 00:08:57    14/1000    train       50/140         1.4%      1.00E-03    0.00457
 00:08:59    14/1000     val         8/19          1.4%      1.00E-03    0.00707
 00:08:59    14/1000    train       60/140         1.4%      1.00E-03    0.00515
 00:09:02    14/1000    train       70/140         1.5%      1.00E-03    0.00467
 00:09:03    14/1000     val        10/19          1.5%      1.00E-03    0.00769
 00:09:04    14/1000    train       80/140         1.5%      1.00E-03    0.00403
 00:09:07    14/1000     val        12/19          1.5%      1.00E-03    0.00636
 00:09:07    14/1000    train       90/140         1.5%      1.00E-03    0.00452
 00:09:09    14/1000    train      100/140         1.5%      1.00E-03    0.00398
 00:09:11    14/1000     val        14/19          1.5%      1.00E-03    0.00648
 00:09:11    14/1000    train      110/140         1.5%      1.00E-03    0.00470
 00:09:14    14/1000     val        16/19          1.5%      1.00E-03    0.00555
 00:09:14    14/1000    train      120/140         1.5%      1.00E-03    0.00443
 00:09:16    14/1000    train      130/140         1.5%      1.00E-03    0.00402
 00:09:17    14/1000     val        18/19          1.5%      1.00E-03    0.00635
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:09:19    15/1000    train        0/140         1.5%      1.00E-03    0.00376
 00:09:22    15/1000     val         1/19          1.5%      1.00E-03    0.00803
 00:09:22    15/1000    train       10/140         1.5%      1.00E-03    0.00430
 00:09:24    15/1000    train       20/140         1.5%      1.00E-03    0.00386
 00:09:25    15/1000     val         3/19          1.5%      1.00E-03    0.00532
 00:09:27    15/1000    train       30/140         1.5%      1.00E-03    0.00407
 00:09:29    15/1000     val         5/19          1.5%      1.00E-03    0.00435
 00:09:29    15/1000    train       40/140         1.5%      1.00E-03    0.00382
 00:09:31    15/1000    train       50/140         1.5%      1.00E-03    0.00444
 00:09:33    15/1000     val         7/19          1.5%      1.00E-03    0.00482
 00:09:35    15/1000    train       60/140         1.5%      1.00E-03    0.00387
 00:09:36    15/1000     val         9/19          1.6%      1.00E-03    0.00563
 00:09:36    15/1000    train       70/140         1.6%      1.00E-03    0.00398
 00:09:38    15/1000    train       80/140         1.6%      1.00E-03    0.00473
 00:09:40    15/1000     val        11/19          1.6%      1.00E-03    0.00505
 00:09:42    15/1000    train       90/140         1.6%      1.00E-03    0.00430
 00:09:43    15/1000     val        13/19          1.6%      1.00E-03    0.00594
 00:09:44    15/1000    train      100/140         1.6%      1.00E-03    0.00486
 00:09:46    15/1000    train      110/140         1.6%      1.00E-03    0.00336
 00:09:47    15/1000     val        15/19          1.6%      1.00E-03    0.00608
 00:09:49    15/1000    train      120/140         1.6%      1.00E-03    0.00599
 00:09:51    15/1000     val        17/19          1.6%      1.00E-03    0.00563
 00:09:51    15/1000    train      130/140         1.6%      1.00E-03    0.00468
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:09:54    16/1000    train        0/140         1.6%      1.00E-03    0.00387
 00:09:55    16/1000     val         0/19          1.6%      1.00E-03    0.00483
 00:09:56    16/1000    train       10/140         1.6%      1.00E-03    0.00443
 00:09:58    16/1000     val         2/19          1.6%      1.00E-03    0.00711
 00:09:59    16/1000    train       20/140         1.6%      1.00E-03    0.00376
 00:10:02    16/1000     val         4/19          1.6%      1.00E-03    0.00635
 00:10:02    16/1000    train       30/140         1.6%      1.00E-03    0.00412
 00:10:04    16/1000    train       40/140         1.6%      1.00E-03    0.00443
 00:10:06    16/1000     val         6/19          1.6%      1.00E-03    0.00640
 00:10:06    16/1000    train       50/140         1.6%      1.00E-03    0.00386
 00:10:09    16/1000     val         8/19          1.6%      1.00E-03    0.00516
 00:10:09    16/1000    train       60/140         1.6%      1.00E-03    0.00425
 00:10:11    16/1000    train       70/140         1.7%      1.00E-03    0.00426
 00:10:13    16/1000     val        10/19          1.7%      1.00E-03    0.00439
 00:10:13    16/1000    train       80/140         1.7%      1.00E-03    0.00506
 00:10:17    16/1000     val        12/19          1.7%      1.00E-03    0.00615
 00:10:17    16/1000    train       90/140         1.7%      1.00E-03    0.00361
 00:10:18    16/1000    train      100/140         1.7%      1.00E-03    0.00421
 00:10:20    16/1000     val        14/19          1.7%      1.00E-03    0.00536
 00:10:20    16/1000    train      110/140         1.7%      1.00E-03    0.00448
 00:10:24    16/1000     val        16/19          1.7%      1.00E-03    0.00737
 00:10:24    16/1000    train      120/140         1.7%      1.00E-03    0.00476
 00:10:25    16/1000    train      130/140         1.7%      1.00E-03    0.00447
 00:10:27    16/1000     val        18/19          1.7%      1.00E-03    0.00508
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:10:29    17/1000    train        0/140         1.7%      1.00E-03    0.00449
 00:10:32    17/1000     val         1/19          1.7%      1.00E-03    0.00595
 00:10:32    17/1000    train       10/140         1.7%      1.00E-03    0.00454
 00:10:34    17/1000    train       20/140         1.7%      1.00E-03    0.00395
 00:10:35    17/1000     val         3/19          1.7%      1.00E-03    0.00482
 00:10:37    17/1000    train       30/140         1.7%      1.00E-03    0.00403
 00:10:39    17/1000     val         5/19          1.7%      1.00E-03    0.00427
 00:10:39    17/1000    train       40/140         1.7%      1.00E-03    0.00428
 00:10:41    17/1000    train       50/140         1.7%      1.00E-03    0.00339
 00:10:43    17/1000     val         7/19          1.7%      1.00E-03    0.00577
 00:10:44    17/1000    train       60/140         1.7%      1.00E-03    0.00468
 00:10:46    17/1000     val         9/19          1.8%      1.00E-03    0.00538
 00:10:46    17/1000    train       70/140         1.8%      1.00E-03    0.00397
 00:10:48    17/1000    train       80/140         1.8%      1.00E-03    0.00409
 00:10:50    17/1000     val        11/19          1.8%      1.00E-03    0.00617
 00:10:51    17/1000    train       90/140         1.8%      1.00E-03    0.00381
 00:10:53    17/1000     val        13/19          1.8%      1.00E-03    0.00553
 00:10:53    17/1000    train      100/140         1.8%      1.00E-03    0.00387
 00:10:56    17/1000    train      110/140         1.8%      1.00E-03    0.00386
 00:10:57    17/1000     val        15/19          1.8%      1.00E-03    0.00500
 00:10:59    17/1000    train      120/140         1.8%      1.00E-03    0.00418
 00:11:00    17/1000     val        17/19          1.8%      1.00E-03    0.00388
 00:11:00    17/1000    train      130/140         1.8%      1.00E-03    0.00414
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:11:04    18/1000    train        0/140         1.8%      1.00E-03    0.00403
 00:11:05    18/1000     val         0/19          1.8%      1.00E-03    0.00465
 00:11:07    18/1000    train       10/140         1.8%      1.00E-03    0.00413
 00:11:09    18/1000     val         2/19          1.8%      1.00E-03    0.00560
 00:11:09    18/1000    train       20/140         1.8%      1.00E-03    0.00415
 00:11:13    18/1000     val         4/19          1.8%      1.00E-03    0.00482
 00:11:13    18/1000    train       30/140         1.8%      1.00E-03    0.00461
 00:11:15    18/1000    train       40/140         1.8%      1.00E-03    0.00420
 00:11:16    18/1000     val         6/19          1.8%      1.00E-03    0.00537
 00:11:16    18/1000    train       50/140         1.8%      1.00E-03    0.00416
 00:11:20    18/1000     val         8/19          1.8%      1.00E-03    0.00442
 00:11:20    18/1000    train       60/140         1.8%      1.00E-03    0.00427
 00:11:21    18/1000    train       70/140         1.9%      1.00E-03    0.00401
 00:11:23    18/1000     val        10/19          1.9%      1.00E-03    0.00468
 00:11:24    18/1000    train       80/140         1.9%      1.00E-03    0.00484
 00:11:27    18/1000     val        12/19          1.9%      1.00E-03    0.00738
 00:11:27    18/1000    train       90/140         1.9%      1.00E-03    0.00379
 00:11:28    18/1000    train      100/140         1.9%      1.00E-03    0.00450
 00:11:31    18/1000     val        14/19          1.9%      1.00E-03    0.00456
 00:11:31    18/1000    train      110/140         1.9%      1.00E-03    0.00358
 00:11:34    18/1000     val        16/19          1.9%      1.00E-03    0.00639
 00:11:34    18/1000    train      120/140         1.9%      1.00E-03    0.00394
 00:11:36    18/1000    train      130/140         1.9%      1.00E-03    0.00466
 00:11:37    18/1000     val        18/19          1.9%      1.00E-03    0.00593
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:11:39    19/1000    train        0/140         1.9%      1.00E-03    0.00451
 00:11:42    19/1000     val         1/19          1.9%      1.00E-03    0.00496
 00:11:42    19/1000    train       10/140         1.9%      1.00E-03    0.00402
 00:11:43    19/1000    train       20/140         1.9%      1.00E-03    0.00333
 00:11:46    19/1000     val         3/19          1.9%      1.00E-03    0.00618
 00:11:47    19/1000    train       30/140         1.9%      1.00E-03    0.00510
 00:11:49    19/1000     val         5/19          1.9%      1.00E-03    0.00454
 00:11:49    19/1000    train       40/140         1.9%      1.00E-03    0.00370
 00:11:51    19/1000    train       50/140         1.9%      1.00E-03    0.00429
 00:11:52    19/1000     val         7/19          1.9%      1.00E-03    0.00490
 00:11:54    19/1000    train       60/140         1.9%      1.00E-03    0.00451
 00:11:57    19/1000     val         9/19          2.0%      1.00E-03    0.00494
 00:11:57    19/1000    train       70/140         2.0%      1.00E-03    0.00472
 00:11:59    19/1000    train       80/140         2.0%      1.00E-03    0.00388
 00:12:00    19/1000     val        11/19          2.0%      1.00E-03    0.00551
 00:12:02    19/1000    train       90/140         2.0%      1.00E-03    0.00393
 00:12:04    19/1000     val        13/19          2.0%      1.00E-03    0.00714
 00:12:04    19/1000    train      100/140         2.0%      1.00E-03    0.00438
 00:12:06    19/1000    train      110/140         2.0%      1.00E-03    0.00454
 00:12:07    19/1000     val        15/19          2.0%      1.00E-03    0.00597
 00:12:09    19/1000    train      120/140         2.0%      1.00E-03    0.00464
 00:12:11    19/1000     val        17/19          2.0%      1.00E-03    0.00420
 00:12:11    19/1000    train      130/140         2.0%      1.00E-03    0.00470
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:12:15    20/1000    train        0/140         2.0%      1.00E-03    0.00419
 00:12:15    20/1000     val         0/19          2.0%      1.00E-03    0.00518
Visualizing ...
Generating html visualization ...
DONE
 00:12:26    20/1000    train       10/140         2.0%      1.00E-03    0.00387
 00:12:28    20/1000     val         2/19          2.0%      1.00E-03    0.00405
 00:12:28    20/1000    train       20/140         2.0%      1.00E-03    0.00382
 00:12:31    20/1000     val         4/19          2.0%      1.00E-03    0.00466
 00:12:31    20/1000    train       30/140         2.0%      1.00E-03    0.00416
 00:12:33    20/1000    train       40/140         2.0%      1.00E-03    0.00364
 00:12:35    20/1000     val         6/19          2.0%      1.00E-03    0.00472
 00:12:35    20/1000    train       50/140         2.0%      1.00E-03    0.00393
 00:12:39    20/1000     val         8/19          2.0%      1.00E-03    0.00459
 00:12:39    20/1000    train       60/140         2.0%      1.00E-03    0.00429
 00:12:41    20/1000    train       70/140         2.1%      1.00E-03    0.00450
 00:12:42    20/1000     val        10/19          2.1%      1.00E-03    0.00516
 00:12:43    20/1000    train       80/140         2.1%      1.00E-03    0.00405
 00:12:46    20/1000     val        12/19          2.1%      1.00E-03    0.00485
 00:12:46    20/1000    train       90/140         2.1%      1.00E-03    0.00372
 00:12:48    20/1000    train      100/140         2.1%      1.00E-03    0.00394
 00:12:50    20/1000     val        14/19          2.1%      1.00E-03    0.00431
 00:12:50    20/1000    train      110/140         2.1%      1.00E-03    0.00371
 00:12:53    20/1000     val        16/19          2.1%      1.00E-03    0.00593
 00:12:53    20/1000    train      120/140         2.1%      1.00E-03    0.00493
 00:12:55    20/1000    train      130/140         2.1%      1.00E-03    0.00447
 00:12:57    20/1000     val        18/19          2.1%      1.00E-03    0.00463
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:12:58    21/1000    train        0/140         2.1%      1.00E-03    0.00456
 00:13:01    21/1000     val         1/19          2.1%      1.00E-03    0.00475
 00:13:01    21/1000    train       10/140         2.1%      1.00E-03    0.00401
 00:13:03    21/1000    train       20/140         2.1%      1.00E-03    0.00380
 00:13:05    21/1000     val         3/19          2.1%      1.00E-03    0.00550
 00:13:06    21/1000    train       30/140         2.1%      1.00E-03    0.00413
 00:13:08    21/1000     val         5/19          2.1%      1.00E-03    0.00735
 00:13:08    21/1000    train       40/140         2.1%      1.00E-03    0.00370
 00:13:10    21/1000    train       50/140         2.1%      1.00E-03    0.00401
 00:13:11    21/1000     val         7/19          2.1%      1.00E-03    0.00718
 00:13:14    21/1000    train       60/140         2.1%      1.00E-03    0.00413
 00:13:16    21/1000     val         9/19          2.2%      1.00E-03    0.00921
 00:13:16    21/1000    train       70/140         2.2%      1.00E-03    0.00444
 00:13:17    21/1000    train       80/140         2.2%      1.00E-03    0.00470
 00:13:19    21/1000     val        11/19          2.2%      1.00E-03    0.00538
 00:13:21    21/1000    train       90/140         2.2%      1.00E-03    0.00470
 00:13:23    21/1000     val        13/19          2.2%      1.00E-03    0.00591
 00:13:23    21/1000    train      100/140         2.2%      1.00E-03    0.00409
 00:13:25    21/1000    train      110/140         2.2%      1.00E-03    0.00365
 00:13:26    21/1000     val        15/19          2.2%      1.00E-03    0.00445
 00:13:28    21/1000    train      120/140         2.2%      1.00E-03    0.00444
 00:13:30    21/1000     val        17/19          2.2%      1.00E-03    0.01062
 00:13:30    21/1000    train      130/140         2.2%      1.00E-03    0.00468
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:13:34    22/1000    train        0/140         2.2%      1.00E-03    0.00392
 00:13:35    22/1000     val         0/19          2.2%      1.00E-03    0.00580
 00:13:37    22/1000    train       10/140         2.2%      1.00E-03    0.00385
 00:13:38    22/1000     val         2/19          2.2%      1.00E-03    0.00429
 00:13:38    22/1000    train       20/140         2.2%      1.00E-03    0.00365
 00:13:42    22/1000     val         4/19          2.2%      1.00E-03    0.00505
